2hzi;Proto-oncogene tyrosine-protein kinase ABL1
5hcx;Epidermal growth factor receptor
5hcy;Epidermal growth factor receptor
4qp7;Mitogen-activated protein kinase 1
4qp6;Mitogen-activated protein kinase 1
2pzy;MAP kinase-activated protein kinase 2
5knj;Mixed lineage kinase domain-like protein
5hg7;Epidermal growth factor receptor
5j7b;Receptor-interacting serine/threonine-protein kinase 2
1sm2;Tyrosine-protein kinase ITK/TSK
3oy1;Mitogen-activated protein kinase 10
4xs2;Interleukin-1 receptor-associated kinase 4
4zy5;Serine/threonine-protein kinase PAK 1
4zy4;Serine/threonine-protein kinase PAK 1
4zy6;Serine/threonine-protein kinase PAK 1
4alw;PIM-1 KINASE
4alv;SERINE/THREONINE-PROTEIN KINASE PIM-1
3wyy;Dual specificity protein kinase TTK
3wyx;Dual specificity protein kinase TTK
3aox;ALK tyrosine kinase receptor
3fup;Tyrosine-protein kinase JAK2
5fdp;Epithelial discoidin domain-containing receptor 1
4q18;Deoxycytidine kinase
4q19;Deoxycytidine kinase
4kzc;Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform
4q1f;Deoxycytidine kinase
4q1d;Deoxycytidine kinase
4q1e;Deoxycytidine kinase
4q1b;Deoxycytidine kinase
4q1c;Deoxycytidine kinase
4q1a;Deoxycytidine kinase
3g15;Choline kinase alpha
5fd2;Serine/threonine-protein kinase B-raf
4n6y;Serine/threonine-protein kinase pim-1
4n6z;Serine/threonine-protein kinase pim-1
2ayp;Serine/threonine-protein kinase Chk1
4kz0;Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform
4mpn;[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 2, mitochondrial
4mpe;[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 2, mitochondrial
4mpc;[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 2, mitochondrial
3rin;Mitogen-activated protein kinase 14
3w1f;Dual specificity protein kinase TTK
5a4l;DUAL SPECIFICITY TYROSINE-PHOSPHORYLATION- REGULATED KINASE 1A
5a4e;DUAL SPECIFICITY TYROSINE-PHOSPHORYLATION-REGULATED KINASE 1A
3ri1;Fibroblast growth factor receptor 2
4mp7;[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 2, mitochondrial
4mp2;[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 2, mitochondrial
2ds1;Cell division protein kinase 2
1qpe;LCK KINASE
3zim;PHOSPHATIDYLINOSITOL 4,5-BISPHOSPHATE 3-KINASE CATALYTIC SUBUNIT ALPHA ISOFORM
4tw9;Casein kinase I isoform delta
2uw8;CAMP-DEPENDENT PROTEIN KINASE, ALPHA-CATALYTIC SUBUNIT
2uw7;CAMP-DEPENDENT PROTEIN KINASE, ALPHA-CATALYTIC SUBUNIT
3ce3;Hepatocyte growth factor receptor
2zm1;Proto-oncogene tyrosine-protein kinase LCK
4pte;Glycogen synthase kinase-3 beta
4bhz;DUAL SPECIFICITY PROTEIN KINASE TTK
3mb7;Casein kinase II subunit alpha
4h58;Serine/threonine-protein kinase B-raf
2zmd;Dual specificity protein kinase TTK
3rwq;3-phosphoinositide-dependent protein kinase 1
4xhk;Serine/threonine-protein kinase pim-1
5dia;Serine/threonine-protein kinase pim-1
4ph4;Phosphatidylinositol 3-kinase catalytic subunit type 3
1p5e;Cell division protein kinase 2
2gni;cAMP-dependent protein kinase, alpha-catalytic subunit
2of2;Proto-oncogene tyrosine-protein kinase LCK
4jbo;Aurora kinase A
4jbp;Aurora Kinase A
5di1;Mitogen-activated protein kinase kinase kinase kinase 4
4xh6;Serine/threonine-protein kinase pim-1
1o5c;Urokinase-type plasminogen activator
1o5a;Urokinase-type plasminogen activator
2jbo;MAP KINASE-ACTIVATED PROTEIN KINASE 2
4awi;MITOGEN-ACTIVATED PROTEIN KINASE 8
2jbp;MAP KINASE-ACTIVATED PROTEIN KINASE 2
5ia5;Ephrin type-A receptor 2
4yff;Serine/threonine-protein kinase TNNI3K
5ia0;Ephrin type-A receptor 2
5ia3;Ephrin type-A receptor 2
5ia2;Ephrin type-A receptor 2
4eny;Serine/threonine-protein kinase pim-1
3tv7;Rho-associated protein kinase 1
3tv6;Serine/threonine-protein kinase B-raf
3tv4;Serine/threonine-protein kinase B-raf
5hbe;Cyclin-dependent kinase 8
4aw5;EPHRIN TYPE-B RECEPTOR 4
3l16;Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma isoform
3l17;Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma isoform
3l13;Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma isoform
4ase;VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR 2
4kao;Focal adhesion kinase 1
4kab;Focal adhesion kinase 1
5h8b;Casein kinase II subunit alpha
5h8g;Casein kinase II subunit alpha
5h8e;Casein kinase II subunit alpha
2br1;SERINE/THREONINE-PROTEIN KINASE CHK1
2brn;SERINE/THREONINE-PROTEIN KINASE CHK1
2bro;SERINE/THREONINE-PROTEIN KINASE CHK1
2brm;SERINE/THREONINE-PROTEIN KINASE CHK1
2brh;SERINE/THREONINE-PROTEIN KINASE CHK1
2brg;SERINE/THREONINE-PROTEIN KINASE CHK1
2brb;SERINE/THREONINE-PROTEIN KINASE CHK1
2hxl;Serine/threonine-protein kinase Chk1
2hxq;Serine/threonine-protein kinase Chk1
5khx;Tyrosine-protein kinase JAK1
4daw;Serine/threonine-protein kinase PAK 1
4bb9;GLUCOKINASE REGULATORY PROTEIN
5ar8;RECEPTOR-INTERACTING SERINE/THREONINE-PROTEIN KINASE 2
5ar5;RECEPTOR-INTERACTING SERINE/THREONINE-PROTEIN KINASE 2
4da5;Choline kinase alpha
5ar7;RECEPTOR-INTERACTING SERINE/THREONINE-PROTEIN KINASE 2
4gii;Non-receptor tyrosine-protein kinase TYK2
3hub;Mitogen-activated protein kinase 14
3huc;Mitogen-activated protein kinase 14
2wpa;CELL DIVISION PROTEIN KINASE 2
2wu7;DUAL SPECIFICITY PROTEIN KINASE CLK3
5lmb;Tyrosine-protein kinase SYK
4ijp;Serine/threonine-protein kinase PRP4 homolog
3rkb;Cyclin-dependent kinase 2
3rk9;Cyclin-dependent kinase 2
3rk7;Cyclin-dependent kinase 2
3rk5;Cyclin-dependent kinase 2
3nyn;G protein-coupled receptor kinase 6
4whz;Mitogen-activated protein kinase 10
2dq7;Proto-oncogene tyrosine-protein kinase Fyn
1aq1;CYCLIN-DEPENDENT PROTEIN KINASE 2
5l3a;Tyrosine-protein kinase JAK2
2g9x;Cell division protein kinase 2
2zoq;Mitogen-activated protein kinase 3
4x7o;Eukaryotic translation initiation factor 2-alpha kinase 3,Eukaryotic translation initiation factor 2-alpha kinase 3
4rll;Casein kinase II subunit alpha
3dtc;Mitogen-activated protein kinase kinase kinase 9
5cu4;Casein kinase II subunit alpha
4h71;Serine/threonine-protein kinase PLK1
2uue;CELL DIVISION PROTEIN KINASE 2
3jvs;Serine/threonine-protein kinase Chk1
3jvr;Serine/threonine-protein kinase Chk1
4xj0;Mitogen-activated protein kinase 1
4j53;Serine/threonine-protein kinase PLK1
4j52;Serine/threonine-protein kinase PLK1
3dt1;Mitogen-activated protein kinase 14
4aua;CYCLIN-DEPENDENT KINASE 6
3c4e;Proto-oncogene serine/threonine-protein kinase Pim-1
3tti;Mitogen-activated protein kinase 10
3ttj;Mitogen-activated protein kinase 10
1a9u;MAP KINASE P38
4au8;CYCLIN-DEPENDENT KINASE 5
5ho8;3-phosphoinositide-dependent protein kinase 1
5ho6;Hepatocyte growth factor receptor
5ho7;3-phosphoinositide-dependent protein kinase 1
4kcg;Deoxycytidine kinase
3eoc;Cell division protein kinase 2
5hor;Hepatocyte growth factor receptor
5hoa;Hepatocyte growth factor receptor
4dce;ALK tyrosine kinase receptor
1sqt;Urokinase-type plasminogen activator
3h30;Casein kinase II subunit alpha
1sqa;Urokinase-type plasminogen activator
1sqo;Urokinase-type plasminogen activator
3h3c;Protein tyrosine kinase 2 beta
5ap2;DUAL SPECIFICITY PROTEIN KINASE TTK
5ap3;DUAL SPECIFICITY PROTEIN KINASE TTK
5ap0;DUAL SPECIFICITY PROTEIN KINASE TTK
5ap1;DUAL SPECIFICITY PROTEIN KINASE TTK
5ap6;DUAL SPECIFICITY PROTEIN KINASE TTK
5ap7;MONOPOLAR SPINDLE KINASE 1
5ap4;DUAL SPECIFICITY PROTEIN KINASE TTK
5ap5;DUAL SPECIFICITY PROTEIN KINASE TTK
1q4l;GLYCOGEN SYNTHASE KINASE-3 BETA
1q41;GLYCOGEN SYNTHASE KINASE-3 BETA
3fqe;Tyrosine-protein kinase SYK
3fqh;Tyrosine-protein kinase SYK
2qd9;Mitogen-activated protein kinase 14
3fqs;Tyrosine-protein kinase SYK
3vqu;Dual specificity protein kinase TTK
2og8;Proto-oncogene tyrosine-protein kinase LCK
3w55;Mitogen-activated protein kinase 1
3zmm;TYROSINE-PROTEIN KINASE JAK2
3qa2;Ketohexokinase
3rmf;Cyclin-dependent kinase 2
3zm9;CHOLINE KINASE ALPHA
3zm4;DUAL SPECIFICITY MITOGEN-ACTIVATED PROTEIN KINASE KINASE 1
5eyc;Hepatocyte growth factor receptor
5eyd;Hepatocyte growth factor receptor
1w7h;MITOGEN-ACTIVATED PROTEIN KINASE 14
4nzm;Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2
4nzn;Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2
4nzo;Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2
3et7;Protein tyrosine kinase 2 beta
3lxk;Tyrosine-protein kinase JAK3
1u59;Tyrosine-protein kinase ZAP-70
3bv2;Mitogen-activated protein kinase 14
2uw6;CAMP-DEPENDENT PROTEIN KINASE, ALPHA-CATALYTIC SUBUNIT
4h1j;Protein-tyrosine kinase 2-beta
2uw4;CAMP-DEPENDENT PROTEIN KINASE, ALPHA-CATALYTIC SUBUNIT
2uw5;CAMP-DEPENDENT PROTEIN KINASE, ALPHA-CATALYTIC SUBUNIT
2uw3;CAMP-DEPENDENT PROTEIN KINASE, ALPHA-CATALYTIC SUBUNIT
4h1m;Protein-tyrosine kinase 2-beta
4ptg;Glycogen synthase kinase-3 beta
4asd;VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR 2
3nlb;Serine/threonine-protein kinase Chk1
4gih;Non-receptor tyrosine-protein kinase TYK2
2etk;Rho-associated protein kinase 1
2etm;Focal adhesion kinase 1
2etr;Rho-associated protein kinase 1
5lma;Tyrosine-protein kinase SYK
4v24;SPHINGOSINE KINASE 1
4v25;[PYRUVATE DEHYDROGENASE (ACETYL-TRANSFERRING)] KINASE ISOZYME 2, MITOCHONDRIAL
3eid;Cell division protein kinase 2
5e1s;Insulin receptor
5e1e;Tyrosine-protein kinase JAK1
4deb;Aurora kinase A
4dea;Aurora kinase A
4ded;Aurora kinase A
4qyg;Serine/threonine-protein kinase Chk1
4rss;Tyrosine-protein kinase SYK
5av0;Death-associated protein kinase 1
1nhx;PHOSPHOENOLPYRUVATE CARBOXYKINASE, CYTOSOLIC
3miy;Tyrosine-protein kinase ITK/TSK
3le6;Cell division protein kinase 2
2iw8;CELL DIVISION PROTEIN KINASE 2
2iw9;CELL DIVISION PROTEIN KINASE 2
2iw6;CELL DIVISION PROTEIN KINASE 2
3vs3;Tyrosine-protein kinase HCK
2ywp;Serine/threonine-protein kinase Chk1
4bi0;DUAL SPECIFICITY PROTEIN KINASE TTK
3r2y;MAP kinase-activated protein kinase 2
4jg7;Ribosomal protein S6 kinase alpha-3
4jg6;Ribosomal protein S6 kinase alpha-3
4ez5;Cyclin-dependent kinase 6
4ez3;Cyclin-dependent kinase 2
2gu8;CAMP-dependent protein kinase, alpha-catalytic subunit
1xjd;Protein kinase C, theta type
4ezl;Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform
4ezk;Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform
4ezj;Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform
2wtc;SERINE/THREONINE-PROTEIN KINASE CHK2
2wtd;SERINE/THREONINE-PROTEIN KINASE CHK2
2wti;CHECKPOINT KINASE 2
2wtj;CHECKPOINT KINASE 2
4uyn;AURORA KINASE A
3py0;Cell division protein kinase 2
2wtw;SERINE/THREONINE-PROTEIN KINASE 6 AURORA/IPL1-RELATED KINASE 1, BREAST TUMOR-AMPLIFIED KINASE, AURORA-A, AURORA-RELATED KINASE 1, HARK1
2wtv;SERINE/THREONINE-PROTEIN KINASE 6 AURORA/IPL1-RELATED KINASE 1, BREAST TUMOR-AMPLIFIED KINASE, AURORA-A, AURORA-RELATED KINASE 1, HARK1
3qc4;3-phosphoinositide-dependent protein kinase 1
3zos;EPITHELIAL DISCOIDIN DOMAIN-CONTAINING RECEPTOR 1
4fxj;Pyruvate kinase isozymes M1/M2
3ro4;Ketohexokinase
3qcq;3-phosphoinositide-dependent protein kinase 1
3qcs;3-phosphoinositide-dependent protein kinase 1
3qcy;3-phosphoinositide-dependent protein kinase 1
3qcx;3-phosphoinositide-dependent protein kinase 1
2zkj;[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 4
1w1g;3-PHOSPHOINOSITIDE DEPENDENT PROTEIN KINASE-1
1w13;UROKINASE-TYPE PLASMINOGEN ACTIVATOR
1w11;UROKINASE-TYPE PLASMINOGEN ACTIVATOR
1w10;UROKINASE-TYPE PLASMINOGEN ACTIVATOR
1w14;UROKINASE-TYPE PLASMINOGEN ACTIVATOR
5ew9;Aurora kinase A
5ew3;Vascular endothelial growth factor receptor 2
3uvp;Mitogen-activated protein kinase 14
3uvq;Mitogen-activated protein kinase 14
3dpd;Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma isoform
4e20;Non-receptor tyrosine-protein kinase TYK2
2rku;Serine/threonine-protein kinase PLK1
3nnu;Mitogen-activated protein kinase 14
3nnw;Mitogen-activated protein kinase 14
3nnx;Mitogen-activated protein kinase 14
4w4y;c-jun NH2-terminal kinase 3
4w4x;c-jun NH2-terminal kinase 3
4w4w;c-Jun N-terminal kinase 3
4w4v;c-Jun N-terminal kinase 3
4aqc;TYROSINE-PROTEIN KINASE JAK2
5loh;Serine/threonine-protein kinase greatwall,Serine/threonine-protein kinase greatwall
3v5l;Tyrosine-protein kinase ITK/TSK
4qqc;Fibroblast growth factor receptor 4
3v5j;Tyrosine-protein kinase ITK/TSK
1ucn;nucleoside diphosphate kinase A
4v05;FIBROBLAST GROWTH FACTOR RECEPTOR 1 (FMS-RELATED TYROSINE KINASE 2, PFEIFFER SYNDROME), ISOFORM CRA_B
3ekn;Insulin receptor
5hkm;3-phosphoinositide-dependent protein kinase 1
2q8g;[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 1
3wzu;Dual specificity mitogen-activated protein kinase kinase 7
2q8i;[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 3
2q8h;[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 1
4qq5;Fibroblast growth factor receptor 4
3vnt;Vascular endothelial growth factor receptor 2
4rqv;3-phosphoinositide-dependent protein kinase 1
4rqk;3-phosphoinositide-dependent protein kinase 1
2xru;SERINE/THREONINE-PROTEIN KINASE 6
4d1s;TYROSINE-PROTEIN KINASE JAK2
2vtp;CELL DIVISION PROTEIN KINASE 2
2vtq;CELL DIVISION PROTEIN KINASE 2
2vtr;CELL DIVISION PROTEIN KINASE 2
2vts;CELL DIVISION PROTEIN KINASE 2
2vth;CELL DIVISION PROTEIN KINASE 2
2vtj;CELL DIVISION PROTEIN KINASE 2
2vtl;CELL DIVISION PROTEIN KINASE 2
2vtm;CELL DIVISION PROTEIN KINASE 2
2vtn;CELL DIVISION PROTEIN KINASE 2
2vto;CELL DIVISION PROTEIN KINASE 2
2cgu;SERINE/THREONINE-PROTEIN KINASE CHK1
2cgv;SERINE/THREONINE-PROTEIN KINASE CHK1
2cgw;SERINE/THREONINE-PROTEIN KINASE CHK1
3iw5;Mitogen-activated protein kinase 14
3iw4;Protein kinase C alpha type
3iw7;Mitogen-activated protein kinase 14
3iw6;Mitogen-activated protein kinase 14
3iw8;Mitogen-activated protein kinase 14
3lcd;Macrophage colony-stimulating factor 1 receptor
4a9t;SERINE/THREONINE-PROTEIN KINASE CHK2
4a9u;SERINE/THREONINE-PROTEIN KINASE CHK2
4a9r;SERINE/THREONINE-PROTEIN KINASE CHK2
3lco;Macrophage colony-stimulating factor 1 receptor
3qxp;Cyclin-dependent kinase 2
4k77;Tyrosine-protein kinase JAK1
4idt;Mitogen-activated protein kinase kinase kinase 14
4idv;Mitogen-activated protein kinase kinase kinase 14
4q9z;HUMAN PROTEIN KINASE C THETA
4crl;CYCLIN-DEPENDENT KINASE 8
4q9s;Focal adhesion kinase 1
1zz2;Mitogen-activated protein kinase 14
1y8p;[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 3
3bqc;Casein kinase II subunit alpha
1zzl;Mitogen-activated protein kinase 14
5g2n;PHOSPHATIDYLINOSITOL-4,5-BISPHOSPHATE 3-KINASE CATALYTIC SUBUNIT GAMMA ISOFORM
4fvq;Tyrosine-protein kinase JAK2
4fvr;Tyrosine-protein kinase JAK2
4mxc;Hepatocyte growth factor receptor
5tr6;Tyrosine-protein kinase SYK
2h8h;Proto-oncogene tyrosine-protein kinase Src
3py1;Cell division protein kinase 2
2o3p;Proto-oncogene serine/threonine-protein kinase Pim-1
3kf7;Mitogen-activated protein kinase 14
4wnm;Tyrosine-protein kinase SYK
4wno;Serine/threonine-protein kinase ULK1
1ouk;Mitogen-activated protein kinase 14
4wnp;Serine/threonine-protein kinase ULK1
1ouy;Mitogen-activated protein kinase 14
4pp9;Tyrosine-protein kinase ITK/TSK
5cs6;Casein kinase II subunit alpha
4pp7;Serine/threonine-protein kinase B-raf
2x8d;SERINE/THREONINE-PROTEIN KINASE CHK1
2x8e;SERINE/THREONINE-PROTEIN KINASE CHK1
2x8i;SERINE/THREONINE-PROTEIN KINASE CHK1
4rj4;Epidermal growth factor receptor
4rj5;Epidermal growth factor receptor
4rj3;Cyclin-dependent kinase 2
4rj8;Epidermal growth factor receptor
5csp;Casein kinase II subunit alpha
2x81;SERINE/THREONINE-PROTEIN KINASE 6
5csw;Serine/threonine-protein kinase B-raf
3up2;Aurora kinase A
4ppa;Tyrosine-protein kinase ITK/TSK
4ppb;Tyrosine-protein kinase ITK/TSK
4ppc;Tyrosine-protein kinase ITK/TSK
3f7z;Glycogen synthase kinase-3 beta
4fxf;Pyruvate kinase isozymes M1/M2
5iis;Serine/threonine-protein kinase pim-1
4gmy;Tyrosine-protein kinase JAK2
3uli;Cyclin-dependent kinase 2
1gjd;UROKINASE-TYPE PLASMINOGEN ACTIVATOR
1gja;UROKINASE-TYPE PLASMINOGEN ACTIVATOR
5hu9;Tyrosine-protein kinase ABL1
4kin;Mitogen-activated protein kinase 14
4kio;Tyrosine-protein kinase ITK/TSK
4kip;Mitogen-activated protein kinase 14
4kiq;Mitogen-activated protein kinase 14
3ej1;Cell division protein kinase 2
4r6v;Fibroblast growth factor receptor 4
3vhk;Vascular endothelial growth factor receptor 2
3e8n;Dual specificity mitogen-activated protein kinase kinase 1
1gj8;UROKINASE-TYPE PLASMINOGEN ACTIVATOR
4aoi;HEPATOCYTE GROWTH FACTOR RECEPTOR
2w05;CELL DIVISION PROTEIN KINASE 2
2w06;CELL DIVISION PROTEIN KINASE 2
2xp2;TYROSINE-PROTEIN KINASE RECEPTOR
4rwj;Fibroblast growth factor receptor 1
3u8w;Mitogen-activated protein kinase 14
2w0j;SERINE/THREONINE-PROTEIN KINASE CHK2
3o2m;Mitogen-activated protein kinase 8
3lau;Serine/threonine-protein kinase 6
4lyn;Cyclin-dependent kinase 2
4k18;Serine/threonine-protein kinase pim-1
3roc;Mitogen-activated protein kinase 14
4ty1;Serine/threonine-protein kinase pim-1
2vv9;CELL DIVISION PROTEIN KINASE 2
4k1b;Serine/threonine-protein kinase pim-1
4clj;ALK TYROSINE KINASE RECEPTOR
4cli;ALK TYROSINE KINASE RECEPTOR
2wxv;CELL DIVISION PROTEIN KINASE 2
3zcl;HEPATOCYTE GROWTH FACTOR RECEPTOR
3qgy;Tyrosine-protein kinase ITK/TSK
5tt7;Tyrosine-protein kinase SYK
3qgw;Tyrosine-protein kinase ITK/TSK
3zc5;HEPATOCYTE GROWTH FACTOR RECEPTOR
3kxz;Proto-oncogene tyrosine-protein kinase LCK
4rx5;Tyrosine-protein kinase BTK
3ctj;Hepatocyte growth factor receptor
3cth;Hepatocyte growth factor receptor
1owi;Urokinase-type plasminogen activator
1owh;Urokinase-type plasminogen activator
1owk;Urokinase-type plasminogen activator
1owj;Urokinase-type plasminogen activator
1owe;Urokinase-type plasminogen activator
1owd;Urokinase-type plasminogen activator
3ctq;Mitogen-activated protein kinase 14
2rg5;Mitogen-activated protein kinase 14
2rg6;Mitogen-activated protein kinase 14
4prj;Aurora kinase A
2rgp;Epidermal growth factor receptor
4e6q;Tyrosine-protein kinase JAK2
4e6c;Mitogen-activated protein kinase 14
4e6d;Tyrosine-protein kinase JAK2
1di8;CYCLIN-DEPENDENT KINASE 2
1di9;P38 KINASE
4l3p;Mitogen-activated protein kinase kinase kinase 7, TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 chimera
3q96;Serine/threonine-protein kinase B-raf
5lcj;Mitogen-activated protein kinase 1
5lck;Mitogen-activated protein kinase 1
5byz;Mitogen-activated protein kinase 7
5byy;Mitogen-activated protein kinase 7
4hgt;Casein kinase I isoform delta
4hgs;Casein kinase I isoform gamma-3
4hge;Tyrosine-protein kinase JAK2
4obq;Mitogen-activated protein kinase kinase kinase kinase 4
2bdj;Proto-oncogene tyrosine-protein kinase Src
2bdf;Proto-oncogene tyrosine-protein kinase Src
5kbr;Serine/threonine-protein kinase PAK 1
5kbq;Serine/threonine-protein kinase PAK 1
1kv1;p38 MAP kinase
5k5n;Glycogen synthase kinase-3 beta
3o0g;Cell division protein kinase 5
4i5p;Serine/threonine-protein kinase PLK2
3fi3;Mitogen-activated protein kinase 10
4i5m;Serine/threonine-protein kinase PLK2
4i5c;Tyrosine-protein kinase JAK1
4z07;cGMP-dependent protein kinase 1
4pv0;Tyrosine-protein kinase SYK
4cnh;ALK TYROSINE KINASE RECEPTOR
3dpk;Macrophage colony-stimulating factor 1 receptor, Fibroblast growth factor receptor 1
3psd;B-RAF PROTO-ONCOGENE SERINE/THREONINE-PROTEIN KINASE
2ivu;PROTO-ONCOGENE TYROSINE-PROTEIN KINASE RECEPTOR RET PRECURSOR
3ps6;Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma isoform
3zep;TYROSINE-PROTEIN KINASE JAK3
1m51;phosphoenolpyruvate carboxykinase, cytosolic
3d2r;[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 4
5eqy;Choline kinase alpha
5eqp;Choline kinase alpha
5eqe;Choline kinase alpha
1wbn;MITOGEN-ACTIVATED PROTEIN KINASE 14
1wbo;MITOGEN-ACTIVATED PROTEIN KINASE 14
2yer;SERINE/THREONINE-PROTEIN KINASE CHK1
1wbv;MITOGEN-ACTIVATED PROTEIN KINASE 14
1wbw;MITOGEN-ACTIVATED PROTEIN KINASE 14
1wbt;MITOGEN-ACTIVATED PROTEIN KINASE 14
1wbs;MITOGEN-ACTIVATED PROTEIN KINASE 14
4wrs;Serine/threonine-protein kinase pim-1
3kb7;Serine/threonine-protein kinase PLK1
5cqu;Casein kinase II subunit alpha
2e9n;Serine/threonine-protein kinase Chk1
2e9o;Serine/threonine-protein kinase Chk1
2xk7;SERINE/THREONINE-PROTEIN KINASE NEK2
2xk6;SERINE/THREONINE-PROTEIN KINASE NEK2
2e9v;Serine/threonine-protein kinase Chk1
2xk3;SERINE/THREONINE-PROTEIN KINASE NEK2
2xk9;CHECKPOINT KINASE 2
2xk8;SERINE/THREONINE-PROTEIN KINASE NEK2
2xkf;SERINE/THREONINE-PROTEIN KINASE NEK2
2xke;SERINE/THREONINE-PROTEIN KINASE NEK2
2xkd;SERINE/THREONINE-PROTEIN KINASE NEK2
2xkc;SERINE/THREONINE-PROTEIN KINASE NEK2
4e4x;Serine/threonine-protein kinase B-raf
3nnv;Mitogen-activated protein kinase 14
4e4l;Tyrosine-protein kinase JAK1
4e4n;Tyrosine-protein kinase JAK1
2f2c;Cyclin homolog
1o3p;Urokinase-type plasminogen activator
3lzb;Epidermal growth factor receptor
4r3c;Mitogen-activated protein kinase 14
4l53;Mitogen-activated protein kinase kinase kinase 7, TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 chimera
4l52;Mitogen-activated protein kinase kinase kinase 7, TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 chimera
2r9s;Mitogen-activated protein kinase 10
4bkz;MATERNAL EMBRYONIC LEUCINE ZIPPER KINASE
4bky;MATERNAL EMBRYONIC LEUCINE ZIPPER KINASE
1dm2;CYCLIN-DEPENDENT KINASE 2
2yhw;BIFUNCTIONAL UDP-N-ACETYLGLUCOSAMINE 2-EPIMERASE/N-ACETYLMANNOSAMINE KINASE
3u4u;Casein kinase II subunit alpha
3ma3;Proto-oncogene serine/threonine-protein kinase pim-1
2p3g;MAP kinase-activated protein kinase 2
3h9o;3-phosphoinositide-dependent protein kinase 1
3h9f;Dual specificity protein kinase TTK
2waj;MITOGEN-ACTIVATED PROTEIN KINASE 10
2p33;c-Jun N-terminal kinase 3
2c69;CELL DIVISION PROTEIN KINASE 2
2c68;CELL DIVISION PROTEIN KINASE 2
2a0c;Cell division protein kinase 2
4fod;ALK tyrosine kinase receptor
4foc;ALK tyrosine kinase receptor
4fob;ALK tyrosine kinase receptor
3umw;Proto-oncogene serine/threonine-protein kinase pim-1
2io6;Wee1-like protein kinase
2c6o;CELL DIVISION PROTEIN KINASE 2
2c6m;CELL DIVISION PROTEIN KINASE 2
2c6l;CELL DIVISION PROTEIN KINASE 2
2c6k;CELL DIVISION PROTEIN KINASE 2
2c6i;CELL DIVISION PROTEIN KINASE 2
2c6e;SERINE/THREONINE-PROTEIN KINASE 6
4zk5;Mitogen-activated protein kinase kinase kinase kinase 4
5i5z;Cyclin-dependent kinase 8
3coh;Serine/threonine-protein kinase 6
4i3z;Cyclin-dependent kinase 2
3ha6;Serine/threonine-protein kinase 6
4erw;Cyclin-dependent kinase 2
2vta;CELL DIVISION PROTEIN KINASE 2
3bwf;Proto-oncogene serine/threonine-protein kinase Pim-1
3sqq;Cyclin-dependent kinase 2
3rwp;3-phosphoinositide-dependent protein kinase 1
4x7l;Eukaryotic translation initiation factor 2-alpha kinase 3,Eukaryotic translation initiation factor 2-alpha kinase 3
3d0e;RAC-beta serine/threonine-protein kinase
4mbl;Serine/threonine-protein kinase pim-1
4mbj;Serine/threonine-protein kinase B-raf
4mbi;Serine/threonine-protein kinase pim-1
3cp9;Vascular endothelial growth factor receptor 2
4wt6;Serine/threonine-protein kinase pim-1
2o5k;Glycogen synthase kinase-3 beta
3d7z;Mitogen-activated protein kinase 14
3cpb;Vascular endothelial growth factor receptor 2
3cpc;Vascular endothelial growth factor receptor 2
2x2l;PROTO-ONCOGENE TYROSINE-PROTEIN KINASE RECEPTOR RET
2x2m;PROTO-ONCOGENE TYROSINE-PROTEIN KINASE RECEPTOR RET
2x2k;PROTO-ONCOGENE TYROSINE-PROTEIN KINASE RECEPTOR RET
5cy3;Tyrosine-protein kinase SYK
4jln;Deoxycytidine kinase
4jlm;Deoxycytidine kinase
4jlj;Deoxycytidine kinase
5cyi;Cyclin-dependent kinase 2
3r04;Proto-oncogene serine/threonine-protein kinase pim-1
